character,universe,page_length
galius_zed,new_earth,374014
galius_zed,tiny_titans,357466
gall,prime_earth,361099
ganglios,pre_zero_hour,403185
ganthet,injustice,358211
ganthet,new_earth,396749
garryn_bek,new_earth,369966
garth_ranzz,dcau,356857
garth_ranzz,sw6,380776
garth_ranzz,tiny_titans,352438
garv,new_earth,356795
gary_green,arrowverse,361012
gavyn,dcau,355363
gavyn,new_earth,365525
gigorr,new_earth,358403
gleek,prime_earth,357869
gleek,super_friends,360538
gleen,new_earth,358703
glomulus,dc_legends,348503
glomulus,tiny_titans,359362
glonth,new_earth,349948
god,wildstorm_universe,356143
grava,pre_zero_hour,357892
green_man,new_earth,377493
gretti,dc_legends,348497
grev_mallor,pre_zero_hour,365033
guardian_of_the_river,teen_titans_tv_series,355279
guardian_of_the_trees,teen_titans_tv_series,355423
h_i_v_e_queen,prime_earth,373544
halk_kar,earth_two,354073
hannu,new_earth,369867
harlak,pre_zero_hour,352386
hawkgirl,lil_gotham,358454
hellion,superboy_tv_series,357121
herkimer,prime_earth,352411
herkimer,scooby_doo_team_up,351908
herkimer,the_brave_and_the_bold,361696
hot_dog,earth_one,349916
hot_dog,krypto_the_superdog,351375
humre_durgo,pre_zero_hour,350471
husque,new_earth,348851
hyathis,new_earth,359900
hywyndr,pre_zero_hour,353552
ice_man,new_earth,361189
imogen,arrowverse,370437
imperator,wildstorm_universe,364662
imra_ardeen,earth_prime,366927
imra_ardeen,future_state,357641
imra_ardeen,justice,379193
imra_ardeen,lego_dc_heroes,381215
imra_ardeen,sw6,380080
imra_ardeen,tiny_titans,353083
invictus,prime_earth,357849
isamot_kol,emerald_knights,360182
isamot_kol,first_flight,361565
isamot_kol,injustice,361516
isamot_kol,new_earth,370118
itro,prime_earth,355490
itty,new_earth,351425
j_onn_j_onzz,amalgam_universe,355268
jacob_grayson,the_new_order,356503
james_olsen,earth_one,446257
jan_arrah,future_state,360585
jan_arrah,legion_of_super_heroes_tv_series,354800
jan_arrah,post_rebirth,360928
jan_arrah,pre_zero_hour,388187
jan_arrah,sw6,380242
jarro,prime_earth,365304
jason_woodrue,dcau,364118
jason_woodrue,earth_5_8,355322
jason_woodrue,new_earth,390225
javen,wildstorm_universe,362239
jayna,prime_earth,361321
jed_rikane,pre_zero_hour,355153
jeka_wynzorr,dcau,354508
jeka_wynzorr,post_zero_hour,361027
jemm,new_earth,378965
jeremy_standish,dark_genesis,367736
jo_nah,batman_1966_tv_series,353902
jochi,prime_earth,369855
jogarr,new_earth,351539
joining,the_batman_tv_series,358794
jonas_glim,justice_league_action,351827
jonas_glim,new_earth,365419
jonathan_elliot,earth_423,356378
jonathan_samuel_kent,booster_shot_future,360453
jonathan_samuel_kent,lego_batman,366372
jonathan_samuel_kent,super_sons,375813
jonzz,riddle_of_the_beast,353413
jovian_metal_creatures,jovian_metal_creature,355636
k_raamdyn,new_earth,347166
kaja_dox,prime_earth,363369
kal,earth_32,364867
kal_el,justice_league_3,398793
kal_el,terra_occulta,360877
kangas,kanga,375665
kanjar_ro,earth_5_8,359551
kanjar_ro,scooby_doo_team_up,348771
kara_in_ze,dcau,386683
kathy_branden,batman_in_bethlehem,351615
kathy_branden,prime_earth,370061
katmos,earth_one,353067
kayla,arrowverse,356114
keeg_bovo,prime_earth,352695
kellic,prime_earth,353671
kendra_saunders,dc_legends,355597
kiriazis,new_earth,357375
kirk_quentin,prime_earth,356805
komand_r,the_brave_and_the_bold,350525
koriand_r,earth_22,355776
kort_grezz,pre_zero_hour,365133
kraken,earth_one,355879
kryb,new_earth,365815
krypto,dc_legends,349491
krypto,dceased,364296
krypto,earth_5_8,356572
krypto,injustice,352613
krypto,lego_batman,365156
krypto,new_earth,368201
krypto,prime_earth,377928
krypto,tiny_titans,371815
kryptonite_kid,earth_one,360394
kryptonite_man,earth_one,391793
kulan_dar,earth_one,356263
kylstar,earth_16,347960
lady_styx,new_earth,361331
lar_gand,scooby_doo_team_up,379081
larfleeze,dc_legends,359964
larfleeze,lego_batman,370822
larfleeze,new_earth,387788
larfleeze,prime_earth,389605
larfleeze,tiny_titans,354817
larvox,earth_5_8,357915
larvox,new_earth,365317
larvox,the_nail,358377
larvox,tiny_titans,356853
laura_kent,celebration,387347
laurel_kent,earth_11,360279
lea_lindy,earth_one,386582
lianna,new_earth,358287
lilith_demon,new_earth,374340
limina,new_earth,352230
linnya_wazzo,prime_earth,367370
lobo,dc_legends,354622
loma_shade,prime_earth,358148
lonocelu_ospho,new_earth,356173
loo,new_earth,355053
lucifer_morningstar,lucifer_tv_series,390805
lucifer_morningstar,new_earth,412192
lucifer_morningstar,prime_earth,430187
luornu_durgo,batman_1966_tv_series,354243
luornu_durgo,dcau,353223
luornu_durgo,future_state,359095
luornu_durgo,legion_of_super_heroes_tv_series,385333
luornu_durgo,post_rebirth,358716
luornu_durgo,pre_zero_hour,389603
luornu_durgo,sw6,380477
lurlan_dupo,new_earth,351649
luthor_el,earth_3,358819
lyla,new_earth,366541
lyrissa_mallor,new_earth,359540
lyssa_drak,new_earth,365451
lyssa_drak,prime_earth,362137
m_nagalah,new_earth,363069
maash,new_earth,355445
maelstrom,new_earth,391889
magaan_van_n,new_earth,368404
mammoth_miss,earth_one,349924
mammoth_mutt,earth_one,350871
mammoth_mutt,krypto_the_superdog,355500
manny,arrowverse,372186
mano,scooby_doo_team_up,354288
mantis,earth_16,368121
mar_novu,arrowverse,385897
mar_novu,sixth_dimension,375157
mar_i_grayson,earth_22,361330
marij_n_bek,new_earth,355733
markot_five,new_earth,356634
marta_of_thronn,prime_earth,352431
marya_pai,pre_zero_hour,359029
massacre,new_earth,363603
mastermind,filmation_adventures,352099
matris_ater_clementia,new_earth,364481
maxima,dcau,360308
maxima,new_earth,376163
maxima,prime_earth,397483
maxima_ii,prime_earth,356403
medphyll,new_earth,377777
mera,new_earth,399856
meta_ulnoor,pre_zero_hour,360358
metatron,new_earth,359451
mictlantecuhtli,new_earth,357158
mikaal_tomas,scooby_doo_team_up,355562
miss_tribb,new_earth,359311
mister_mind,earth_5_8,358050
mister_mind,new_earth,380526
mister_mind,scooby_doo_team_up,354286
mister_mind,tiny_titans,353742
mnemoth,arrowverse,368595
mobius,sixth_dimension,400590
mogo,dc_universe_online,355756
mogo,emerald_knights,356369
mogo,green_lantern_animated_series,359396
mogo,injustice,362526
mogo,new_earth,380405
mogo,prime_earth,374849
mogo,the_brave_and_the_bold,357452
mongal,new_earth,367460
mongal,the_brave_and_the_bold,358465
mongul,dcau,362941
mongul,earth_5_8,355335
mongul,earth_one,384111
mongul,justice_league_action,352855
mongul,scooby_doo_team_up,352499
mongul,superman_returns,349725
mongul,world_without_young_justice,353913
mongul_i,new_earth,378844
mongul_ii,new_earth,402533
monitor,earth_one,362280
monitor,tiny_titans,351122
moose,new_earth,360940
mope_stattor_neer,new_earth,350566
mordecai_shaw,wildstorm_universe,367390
morphea,atari_force,353004
mother_zed,new_earth,356084
murl_wazzo,post_zero_hour,351159
myrrt,new_earth,360002
mystery,prime_earth,385764
nat_nat,dc_legends,349369
nautkeloi,new_earth,365404
new_gods,new_god,376792
nimbus,new_earth,360376
nix_uotan,infinite_crisis_video_game,378434
norchavius,new_earth,362872
norfulthing,new_earth,370322
nosyarg_kcid,scooby_doo_team_up,348331
nura_nal,post_rebirth,363485
nura_nal,pre_zero_hour,367676
nyorlath,justice_league_action,355307
oaa_tseldor,pre_zero_hour,356977
oceanus_ii,new_earth,356583
oho_besh,new_earth,357967
omar_magz,post_zero_hour,350054
ontiir,pre_zero_hour,358587
optiman,earth_36,358284
osira,new_earth,355981
osiris,prime_earth,364876
overmaster,new_earth,364025
parry,teen_titans_go_tv_series,349490
pathavim_seth_ottarak,new_earth,362561
paw_pooch,earth_one,349461
paw_pooch,krypto_the_superdog,349503
pazu_pinder_pol,new_earth,351946
pazuzu,arrowverse,372595
penelops,emerald_knights,362581
penelops,new_earth,371412
peraxxus,prime_earth,363305
perrilus,prime_earth,384341
persuader,legion_of_super_heroes_tv_series,354306
pol,earth_one,350310
pol_krinn,pre_zero_hour,394754
precious,new_earth,358675
preserver,dcau,352176
primaa,prime_earth,354292
prohl_gosgotha,new_earth,360573
projectra_wind_zzor,sw6,381126
prophetic_pup,earth_one,352316
proty,tiny_titans,356032
pyra,earth_ad,375817
qi_qi,new_earth,353954
queen_eve,earth_two,373186
querl_dox,earth_22,406087
querl_dox,earth_prime,385564
querl_dox,future_state,362265
querl_dox,legion_of_super_heroes_tv_series,384564
querl_dox,post_rebirth,358229
querl_dox,post_zero_hour,388542
querl_dox,pre_zero_hour,453813
querl_dox,sw6,379635
quislet,pre_zero_hour,382088
raga,prime_earth,356101
raguel,prime_earth,357273
ranakar,new_earth,355103
raof,new_earth,349871
rasputin_widdle,new_earth,363133
ratchet,new_earth,354375
rath,justice_league_action,357057
ray_lan,smallville,358290
reep_daggle,earth_prime,386122
rees_van,new_earth,358094
regis_slzfi,wildstorm_universe,359575
reign,prime_earth,453622
rendll,prime_earth,352778
reno_bryce,wildstorm_universe,375822
rex_stewart,dcau,384189
rex_stewart,hush_beyond,367707
rogol_zaar,prime_earth,361640
roho,prime_earth,350592
rokk,dcau,353919
rokk,earth_5_8,353462
rokk,earth_one,359214
rokk_krinn,batman_1966_tv_series,354096
rokk_krinn,dcau,355433
rokk_krinn,earth_149,362274
rokk_krinn,earth_172,375397
rokk_krinn,earth_prime,369914
rokk_krinn,post_rebirth,361078
rokk_krinn,post_zero_hour,367571
rokk_krinn,pre_zero_hour,408399
rokk_krinn,sw6,380763
rokk_krinn,tiny_titans,353535
rol_purtha,earth_prime,382186
romgan_shay,prime_earth,353871
rot_lop_fan,new_earth,366967
rrara,earth_one,351085
salakk,first_flight,357884
salakk,tiny_titans,358215
salden,just_imagine,366106
salu_digby,dcau,354441
salu_digby,legion_of_super_heroes_tv_series,358262
salu_digby,post_rebirth,356322
salu_digby,pre_zero_hour,388732
salu_digby,sw6,380064
sandy_anderson,post_zero_hour,363397
sara_lance,arrowverse,430287
savage_fire,dark_multiverse,357804
sayd,new_earth,367055
saysoran,prime_earth,353845
sazu,new_earth,347545
sebaeos,wildstorm_universe,372019
sendrina,new_earth,356940
shagrek,pre_zero_hour,380235
sheko,prime_earth,357789
shepherd_ii,prime_earth,361678
silver_shield,new_earth,361621
silvou_durgo,pre_zero_hour,350579
singularity_jain,prime_earth,372890
sirius,new_earth,353945
sirket,new_earth,353567
skallox,new_earth,353776
skorch,prime_earth,352561
skwaul,new_earth,354816
smite,new_earth,357331
sn_hoj,new_earth,355437
snow,prime_earth,355833
sodam_yat,prime_earth,375254
solaar,new_earth,349961
sorban,earth_5_8,353552
sorban,earth_one,359233
space_dolphins,space_dolphin,354603
space_kraken,space_krake,367396
spak_drom,new_earth,361825
splyce,prime_earth,358956
spol,dcau,356433
sssearr,prime_earth,355945
star_adam,prime_earth,356197
starbreaker,new_earth,387237
starbreaker,prime_earth,353563
starfire,new_earth,360623
starrla,earth_11,359988
starro,arkhamverse,349945
starro,earth_5_8,364103
starro,new_earth,393987
starro,tiny_titans,361658
stel,new_earth,365310
su_lehmon,new_earth,362888
subjekt_17,new_earth,362658
supreema,earth_two,351786
susan_maguire,dcau,360027
syl_khee,prime_earth,352947
symon_terrynce,new_earth,362888
tail_terrier,earth_one,349370
tail_terrier,krypto_the_superdog,350095
takehiko,new_earth,358249
taker,new_earth,347672
tal_obrin,pre_zero_hour,356703
tallahe,prime_earth,354047
tammal_tayn,dc_legends,349559
tara_markov,team_titans,367720
tara_markov,titans_tomorrow,359044
taren,new_earth,360789
tarna_tolarn,pre_zero_hour,348885
tasmia_mallor,batman_1966_tv_series,357027
tasmia_mallor,post_rebirth,357586
tasmia_mallor,post_zero_hour,362330
tazzala,new_earth,350725
tempus_fuginaut,prime_earth,357879
tetras,dakotaverse,356936
thaal_sinestro,futures_end,367548
thao_la,prime_earth,356946
tharok,scooby_doo_team_up,356670
the_brothers_three,sixth_dimension,358097
theodoric,new_earth,358991
thom_kallor,batman_1966_tv_series,354133
thomas_keith,earth_one,352564
thormon_tox,new_earth,356478
thought_beasts,thought_beast,405730
thul_kar,earth_one,372403
thwarcharchura,new_earth,354178
ti_julk_mr_asz,dcau,377623
ti_julk_mr_asz,post_zero_hour,395131
time_creature,earth_one,353812
time_monster,earth_two,355472
tinya_wazzo,dcau,354261
tinya_wazzo,post_rebirth,360230
tinya_wazzo,pre_zero_hour,386362
tinya_wazzo,sw6,380377
titus,new_earth,356165
toghurrhu,prime_earth,354994
tolos,new_earth,353559
toris,prime_earth,355131
torquemada,new_earth,359449
tri_eye,new_earth,360294
tsavo_ii,prime_earth,349391
tur_tel,earth_one,351168
turytt,new_earth,357743
tusky_husky,earth_one,349161
tusky_husky,krypto_the_superdog,352420
tyyde,prime_earth,377148
ugg_i,new_earth,357626
ultra,prime_earth,356474
ultra_humanite,prime_earth,366042
ultra_monitor,sixth_dimension,357933
ultraa,new_earth,351700
ultraa,prime_earth,355104
ultraman,earth_43,375138
ultraman,earth_three,377618
umbrax,prime_earth,367976
uriel,new_earth,357224
uthool,justice_league_action,358823
v_lana,new_earth,358332
vanessa_volt,prime_earth,353729
vartox,new_earth,362124
vartox,prime_earth,354250
vax,prime_earth,350944
venizz,new_earth,355988
victor_stone,new_earth,409549
victoria_viceroy,prime_earth,353432
volk,new_earth,355414
vortex,new_earth,355785
voss,new_earth,361623
voz,new_earth,365428
vril_dox,dc_legends,360198
vril_dox,dc_universe_online,349752
vril_dox,earth_5_8,353680
vril_dox,injustice,369322
vril_dox,scooby_doo_team_up,363733
vril_dox,unbound,369354
wanda,earth_9,360251
warth,new_earth,354214
weird,prime_earth,350805
wildstar,new_earth,358794
wilimena_vauxhall,post_rebirth,361932
wisdom,prime_earth,386018
wonder,prime_earth,385507
wonder_boy,quality_universe,357189
worldkiller_1,prime_earth,390384
wraith,prime_earth,365674
xanthos,earth_one,347094
xanthos,prime_earth,349602
xax,new_earth,360598
xola_aq,post_rebirth,362875
xtar,new_earth,351555
xum,new_earth,364936
xviar,earth_one,368765
yggardis_the_living_planet,earth_one,353788
yrra_cynril,new_earth,392787
yrra_cynril,prime_earth,371285
z_kran_z_rann,prime_earth,365364
zac_ares_bandet,new_earth,359131
zan,prime_earth,363056
zazzala,dcau,358601
zazzala,earth_5_8,354007
zazzala,new_earth,386947
zazzala,prime_earth,364827
zborra,new_earth,366478
zeus,dc_extended_universe,364429
zeus,dc_universe_online,364020
zeus,prime_earth,383704
zilius_zox,new_earth,355426
zoe_saugin,dcau,375444
zoe_saugin,post_zero_hour,373151
zuggernaut,new_earth,360660
zulian_maletarians,zulian_maletarian,356634
zymyr,pre_zero_hour,355630
a_j,new_earth,378159
albart,new_earth,372082
alloroc,new_earth,373970
andrina_curry,future_state,385529
andrina_curry,prime_earth,380518
anna_curry,earth_11,374058
aquaduck,earth_c_minus,350422
aquagirl,teen_titans_tv_series,347709
aquagirl,tiny_titans,360982
aqualad,teen_titans_go_tv_series,359518
aqualad,teen_titans_tv_series,363217
aquaman,crisis_on_two_earths,378955
aquaman,dc_one_million,398459
aquaman,earth_d,352018
aquaman,earth_two,368392
aquaman,mortal_kombat_vs_dc_universe,358471
aquaman,teen_titans_go_tv_series,359107
aquaman,teen_titans_tv_series,355766
arni_ajar,prime_earth,360757
arthur_curry,blackest_day,354021
arthur_curry,dc_bombshells,350987
arthur_curry,dc_extended_universe,400682
arthur_curry,dc_super_friends_web_series,358503
arthur_curry,earth_149,362309
arthur_curry,earth_5_8,370176
arthur_curry,filmation_adventures,360357
arthur_curry,future_state,363534
arthur_curry,futures_end,374642
arthur_curry,harley_quinn_tv_series,385322
arthur_curry,injustice,416327
arthur_curry,justice,365093
arthur_curry,lil_gotham,379108
arthur_curry,super_friends,380412
arthur_curry,the_wild_storm,374590
arthur_curry,tiny_titans,364665
arthur_curry,trapped_in_time,379731
arthur_curry,where_the_light_cannot_reach,378364
arthur_curry_sr,the_brave_and_the_bold,387915
arthur_joseph_curry,new_earth,387987
arthur_mckenzie,amalgam_universe,378336
artur,earth_16,373668
atlan,prime_earth,399032
atlanna,dc_animated_movie_universe,376998
atlanna,dc_extended_universe,378494
atlanna,new_earth,383112
atlanna,the_brave_and_the_bold,350133
atlanteans,atlantean,379514
barracuda,earth_8,351181
barracuda,earth_one,352638
bazil,new_earth,368226
beluga_boy,earth_16,353183
black_manta,injustice,367614
caille,prime_earth,371129
calvin_durham,earth_16,371397
calvin_durham,new_earth,380571
captain_demo,new_earth,375569
carcharo,new_earth,358699
cerdian,new_earth,374633
charybdis,new_earth,378732
clayface,harley_quinn_tv_series,376927
coombs,prime_earth,358883
cora,new_earth,373841
coral,earth_16,352896
creature_from_jones_lake,teen_titans_tv_series,354033
david_hyde,harley_quinn_tv_series,375507
david_hyde,prime_earth,462830
deborah_perkins,new_earth,381600
devil_fish,pre_zero_hour,346671
dob_zagil,new_earth,366879
dolphin,created_equal,348978
dolphin,earth_16,359164
dolphus,impact,351945
f_ancha,new_earth,355760
fin,prime_earth,359244
fish_men_of_nyarl_amen,fish_men_of_nyarl_ame,350885
fisherman,future_state,361810
fisherman,new_earth,383156
frank_halloran,new_earth,357415
gamemnae,new_earth,372312
garn_daanuth,new_earth,394797
garth,earth_1,353131
garth,earth_16,386791
garth,earth_22,375527
garth,flashpoint_paradox,373361
garth,new_earth,414137
garth,the_brave_and_the_bold,370940
garth,tiny_titans,363306
gole,new_earth,361175
gole,prime_earth,371730
grace_balin,prime_earth,353402
guppy,prime_earth,351619
hard_rock,tiny_titans,352807
harleen_quinzel,new_earth,395214
hila,earth_one,363179
hila,new_earth,376399
jackson_hyde,future_state,372614
jackson_hyde,injustice,376763
jackson_hyde,prime_earth,420743
jacqui_hyde,earth_11,365020
jaffar,new_earth,361932
jaffar,prime_earth,371847
jake_pollen,smallville,352536
jed_coombs,dc_animated_movie_universe,356946
jerro,earth_one,355983
